transaction_id,company_name,date,amount,type,description
1498,Vargas-Álvarez S.A.S.,2022-11-29,60457.76,DEBIT,Officia aut porro.
1499,Calderón and Sons S.A.S.,2021-08-30,887537.18,CREDIT,Nisi ullam facilis minima molestiae exercitationem.
1500,Muñoz LLC S.A.S.,2024-01-26,336373.81,DEBIT,Eum nisi deleniti ab quia.
1501,Reyes-Zambrano S.A.S.,2021-03-09,670491.69,CREDIT,Dignissimos soluta eaque quae.
1502,Castro-Flórez S.A.S.,2021-01-27,321608.24,CREDIT,Ex neque sed.
1503,Muñoz LLC S.A.S.,2023-07-25,518982.94,DEBIT,Corporis placeat eos.
1504,Mosquera-Medina S.A.S.,2025-03-06,572511.19,CREDIT,Provident tenetur ad.
1505,"Gómez, Sanabria and Pulido S.A.S.",2021-12-03,127564.62,DEBIT,Ratione incidunt velit minima aliquam quaerat.
1506,González Inc S.A.S.,2023-06-25,160320.27,DEBIT,Alias modi odit dolore.
1507,"Palacios, Becerra and Rodríguez S.A.S.",2024-10-17,730845.45,DEBIT,A odio earum odio laudantium rerum.
1508,"Pacheco, Velandia and Ávila S.A.S.",2024-05-28,24655.98,DEBIT,Ducimus illum veritatis eos doloremque.
1509,Ramírez LLC S.A.S.,2021-03-20,293256.25,CREDIT,Nulla enim impedit.
1510,Muñoz LLC S.A.S.,2024-07-06,520354.52,DEBIT,Ipsum reiciendis magni.
1511,"Pacheco, Velandia and Ávila S.A.S.",2025-04-08,751414.89,CREDIT,Accusantium fuga architecto ea ut in.
1512,Gil-Salazar S.A.S.,2023-05-28,120241.3,CREDIT,Aut dolor ut illum facilis sunt.
1513,"Palacios, Becerra and Rodríguez S.A.S.",2020-09-07,949462.32,CREDIT,Voluptatibus aliquam rerum.
1514,Castro-Flórez S.A.S.,2023-06-27,86014.11,DEBIT,Fugit amet voluptatum.
1515,"Gómez, Sanabria and Pulido S.A.S.",2023-05-19,721752.53,DEBIT,Fugiat incidunt sequi soluta eum suscipit.
1516,"Pacheco, Velandia and Ávila S.A.S.",2022-04-07,100520.71,CREDIT,Excepturi nisi recusandae.
1517,Muñoz LLC S.A.S.,2021-08-09,901154.77,CREDIT,Tempore vitae officiis deserunt vitae hic.
1518,Mosquera-Medina S.A.S.,2023-12-15,764364.96,CREDIT,Odio voluptate deserunt asperiores maiores deserunt.
1519,Flórez Ltd S.A.S.,2022-09-29,626953.77,DEBIT,Placeat debitis molestiae minus atque.
1520,González Inc S.A.S.,2023-08-26,435277.43,DEBIT,Rerum ea illum similique.
1521,Oviedo-Domínguez S.A.S.,2023-09-07,754412.41,DEBIT,Non labore assumenda vitae dolore autem.
1522,"Reyes, Álvarez and Hernández S.A.S.",2020-06-18,515171.18,CREDIT,Repellendus commodi sapiente.
1523,"García, Castro and Rendón S.A.S.",2023-09-24,912488.56,CREDIT,Voluptatibus qui optio.
1524,Oviedo-Domínguez S.A.S.,2022-04-08,735625.44,CREDIT,Dolore atque fuga ut ipsa amet.
1525,Posada-Peña S.A.S.,2020-09-29,164456.68,CREDIT,Culpa autem suscipit exercitationem eligendi nesciunt.
1526,Gil-Salazar S.A.S.,2022-01-07,101305.5,CREDIT,Quidem voluptates natus similique quas.
1527,Gómez-Cardozo S.A.S.,2022-12-02,561958.7,DEBIT,Earum saepe fuga.
1528,Jaimes-Quintero S.A.S.,2023-02-24,931499.96,CREDIT,Perferendis tempore sint tempora consequuntur.
1529,Durán-Bernal S.A.S.,2023-11-16,963204.16,CREDIT,Deleniti natus quam eaque numquam.
1530,"Buitrago, García and García S.A.S.",2021-02-19,382292.08,CREDIT,Assumenda quisquam aliquam quo mollitia.
1531,"Pacheco, Velandia and Ávila S.A.S.",2022-07-03,765124.87,DEBIT,Tempore a ipsa error praesentium.
1532,Castro-Flórez S.A.S.,2021-02-25,255523.9,DEBIT,Illo consectetur autem.
1533,Portilla-Palacios S.A.S.,2023-09-12,73795.92,CREDIT,Voluptatum necessitatibus consequuntur.
1534,Reyes-Zambrano S.A.S.,2024-12-20,623630.66,CREDIT,Sit quia quae.
1535,Durán-Bernal S.A.S.,2023-06-08,568506.4,CREDIT,Explicabo itaque quisquam.
1536,Ramírez LLC S.A.S.,2021-02-16,229597.39,CREDIT,Occaecati in molestiae voluptatibus.
1537,Castro-Flórez S.A.S.,2025-01-15,987377.98,CREDIT,Vel suscipit quae non modi.
1538,"Gómez, Sanabria and Pulido S.A.S.",2022-08-13,413565.06,CREDIT,Numquam quasi accusantium ut assumenda sit.
1539,Rodríguez-Martínez S.A.S.,2021-06-13,905301.89,CREDIT,Sapiente aperiam quos.
1540,Gil-Salazar S.A.S.,2020-06-20,828453.32,DEBIT,Delectus placeat corporis ab culpa ab.
1541,Reyes-Zambrano S.A.S.,2025-03-31,385011.46,CREDIT,Veniam ut suscipit enim doloribus amet.
1542,Gómez-Cardozo S.A.S.,2021-01-04,403384.91,DEBIT,Accusamus accusantium ipsa porro dolore.
1543,"Pacheco, Velandia and Ávila S.A.S.",2024-10-29,229903.13,DEBIT,Voluptatum ipsam eius aut harum delectus.
1544,Oviedo-Domínguez S.A.S.,2023-09-15,849503.94,CREDIT,Natus unde iste.
1545,Jaimes-Quintero S.A.S.,2022-03-09,799591.93,DEBIT,Dignissimos ea non repudiandae.
1546,Calderón and Sons S.A.S.,2021-02-06,127305.93,DEBIT,Quasi veniam incidunt.
1547,Calderón and Sons S.A.S.,2021-03-28,848020.61,CREDIT,Nam aperiam voluptatibus magnam debitis et.
1548,Jaimes-Quintero S.A.S.,2020-11-17,588994.9,DEBIT,Ipsum quibusdam consequatur ratione consequatur.
1549,"Reyes, Álvarez and Hernández S.A.S.",2022-09-24,745633.83,DEBIT,Adipisci autem et voluptas.
1550,Gil-Salazar S.A.S.,2021-04-25,392167.35,DEBIT,Aliquid inventore harum eius.
1551,Calderón and Sons S.A.S.,2025-04-22,553498.55,CREDIT,Eius voluptatibus nemo laudantium impedit quidem.
1552,Posada-Peña S.A.S.,2022-07-01,192249.87,DEBIT,Nulla nam culpa aliquam placeat.
1553,Calderón and Sons S.A.S.,2022-03-07,293107.25,DEBIT,Voluptates dolore aliquid.
1554,"Pacheco, Velandia and Ávila S.A.S.",2022-11-03,875660.69,DEBIT,Labore expedita hic eveniet.
1555,Durán-Bernal S.A.S.,2021-10-03,109464.2,DEBIT,Tenetur assumenda ducimus sunt alias.
1556,"García, Castro and Rendón S.A.S.",2023-02-18,66460.89,CREDIT,A animi cum.
1557,Calderón and Sons S.A.S.,2024-06-16,533475.79,CREDIT,Exercitationem dolor enim quam.
1558,"Buitrago, García and García S.A.S.",2023-04-07,402074.62,CREDIT,Repudiandae laudantium voluptatibus architecto ad.
1559,"Pacheco, Velandia and Ávila S.A.S.",2024-08-30,990610.49,DEBIT,Perspiciatis quo provident fuga illo quasi.
1560,Reyes-Zambrano S.A.S.,2023-03-09,841995.39,CREDIT,Rem sequi officia officia repellendus.
1561,Gil-Salazar S.A.S.,2024-07-10,549368.97,DEBIT,Eveniet voluptatum suscipit ipsa neque eos.
1562,Calderón and Sons S.A.S.,2021-11-29,578629.65,DEBIT,Consequuntur reprehenderit voluptatibus tenetur minima accusamus.
1563,González Inc S.A.S.,2021-09-26,110248.89,CREDIT,Modi consequuntur molestias recusandae.
1564,Posada-Peña S.A.S.,2024-09-02,776072.77,DEBIT,Odio officiis eum quibusdam ut quisquam.
1565,Ramírez LLC S.A.S.,2022-08-13,716474.02,DEBIT,Magnam natus iusto distinctio molestiae.
1566,"Reyes, Álvarez and Hernández S.A.S.",2023-02-20,551089.87,CREDIT,Porro repudiandae eveniet eveniet.
1567,Calderón and Sons S.A.S.,2021-05-25,378514.73,CREDIT,Cumque exercitationem repellat mollitia praesentium.
1568,Rodríguez-Martínez S.A.S.,2020-09-03,606732.64,DEBIT,Sint libero fugiat.
1569,"Buitrago, García and García S.A.S.",2024-02-20,116426.7,DEBIT,Dolorum deleniti dolore nostrum.
1570,Garcés-Buitrago S.A.S.,2023-12-13,959600.02,CREDIT,Quis voluptatibus exercitationem unde.
1571,Castro-Flórez S.A.S.,2024-05-10,915377.4,DEBIT,Nulla reiciendis modi aliquam dicta porro.
1572,"Palacios, Becerra and Rodríguez S.A.S.",2021-06-06,95690.54,CREDIT,Quisquam quos reiciendis veritatis veniam magni.
1573,Posada-Peña S.A.S.,2021-02-26,648107.27,CREDIT,Enim earum recusandae.
1574,Posada-Peña S.A.S.,2020-06-14,984060.25,DEBIT,Dignissimos quisquam expedita totam.
1575,Vargas-Álvarez S.A.S.,2020-11-06,354826.43,DEBIT,Harum libero ipsam harum tempore.
1576,Rodríguez-Martínez S.A.S.,2020-07-21,772843.51,DEBIT,Debitis quia veritatis harum nostrum fugit.
1577,Portilla-Palacios S.A.S.,2024-03-29,213826.58,DEBIT,Odit eveniet ratione molestias error.
1578,"García, Castro and Rendón S.A.S.",2022-10-23,149825.83,DEBIT,Enim accusamus eveniet quis.
1579,"Gómez, Sanabria and Pulido S.A.S.",2022-06-17,336143.31,DEBIT,Mollitia amet id animi.
1580,Flórez Ltd S.A.S.,2023-04-19,133700.34,CREDIT,Minus possimus dolorem aperiam soluta.
1581,Portilla-Palacios S.A.S.,2021-02-20,906260.14,CREDIT,Saepe debitis fugiat expedita.
1582,Calderón and Sons S.A.S.,2023-05-07,685310.18,DEBIT,Debitis ab repellat fugit dignissimos totam.
1583,Garcés-Buitrago S.A.S.,2023-04-09,841159.66,CREDIT,Voluptatibus necessitatibus quibusdam iure voluptatibus sequi.
1584,Rodríguez-Martínez S.A.S.,2023-08-24,842810.73,DEBIT,Quae necessitatibus consequatur nobis.
1585,"Pacheco, Velandia and Ávila S.A.S.",2025-06-04,97819.02,DEBIT,Eos dolorem doloremque neque rem.
1586,Gil-Salazar S.A.S.,2024-05-29,155146.4,DEBIT,Quis beatae corporis reiciendis explicabo reiciendis.
1587,Portilla-Palacios S.A.S.,2023-12-07,65486.77,DEBIT,Eligendi nostrum nihil quisquam nisi.
1588,Castro-Flórez S.A.S.,2020-11-30,456214.76,DEBIT,Nemo amet temporibus cumque.
1589,Posada-Peña S.A.S.,2021-01-23,853021.52,CREDIT,Dolores inventore voluptas.
1590,Ramírez LLC S.A.S.,2025-02-09,274889.83,CREDIT,Earum voluptate recusandae impedit voluptate.
1591,Vargas-Álvarez S.A.S.,2023-02-16,176185.7,CREDIT,Velit nulla eveniet dolor labore aliquam dolorem.
1592,Mosquera-Medina S.A.S.,2022-07-23,70707.04,CREDIT,Consequuntur animi dolorem quae sint.
1593,"Pacheco, Velandia and Ávila S.A.S.",2020-06-18,172014.4,CREDIT,Recusandae temporibus saepe.
1594,"Reyes, Álvarez and Hernández S.A.S.",2020-11-23,692051.0,DEBIT,Minima ex temporibus vitae adipisci.
1595,Vargas-Álvarez S.A.S.,2023-03-18,381101.2,CREDIT,Accusamus optio aliquid quaerat voluptatum molestias.
1596,Vargas-Álvarez S.A.S.,2020-08-12,676793.73,DEBIT,Facilis rerum excepturi totam accusamus.
1597,Vargas-Álvarez S.A.S.,2021-05-18,158978.78,DEBIT,Adipisci ipsum non.
1598,Flórez Ltd S.A.S.,2022-01-21,149808.68,CREDIT,Occaecati earum laudantium.
1599,Jaimes-Quintero S.A.S.,2024-12-06,793623.61,DEBIT,Nihil distinctio pariatur nihil.
1600,Ramírez LLC S.A.S.,2025-01-09,241607.94,DEBIT,Repellat nostrum fugiat assumenda odit nesciunt.
1601,Garcés-Buitrago S.A.S.,2024-11-14,422188.78,CREDIT,Exercitationem eveniet iste expedita.
1602,Gómez-Cardozo S.A.S.,2025-04-21,508990.39,CREDIT,Earum maxime magni eius.
1603,Ramírez LLC S.A.S.,2020-08-04,8744.25,CREDIT,Doloremque necessitatibus quaerat corrupti cupiditate adipisci.
1604,Muñoz LLC S.A.S.,2022-06-05,992103.15,CREDIT,Facere magni laudantium eveniet.
1605,Durán-Bernal S.A.S.,2025-02-05,359656.45,CREDIT,Iure blanditiis ipsum quisquam omnis.
1606,Ramírez LLC S.A.S.,2025-03-29,278542.79,DEBIT,In iure quis laborum quia cumque.
1607,González Inc S.A.S.,2020-06-15,24687.51,DEBIT,Quam neque ullam ex.
1608,"García, Castro and Rendón S.A.S.",2023-08-15,783653.63,CREDIT,Et nostrum praesentium vero.
1609,"Reyes, Álvarez and Hernández S.A.S.",2023-09-27,565327.65,CREDIT,Omnis ut porro voluptatibus.
1610,"Pacheco, Velandia and Ávila S.A.S.",2022-02-04,751085.03,DEBIT,Alias qui voluptates.
1611,Durán-Bernal S.A.S.,2023-09-03,206154.79,DEBIT,Adipisci cum mollitia fuga a.
1612,Vargas-Álvarez S.A.S.,2021-02-08,641458.91,DEBIT,Exercitationem cumque deleniti iure tempora.
1613,Garcés-Buitrago S.A.S.,2024-06-17,767628.98,DEBIT,Voluptatibus ad corporis.
1614,Calderón and Sons S.A.S.,2023-09-16,149079.66,DEBIT,Sequi pariatur cumque quibusdam consequuntur nesciunt.
1615,Portilla-Palacios S.A.S.,2024-08-30,166220.66,CREDIT,Quo sed quisquam expedita.
1616,Gómez-Cardozo S.A.S.,2021-07-26,347478.04,CREDIT,Dolor natus vitae alias.
1617,Durán-Bernal S.A.S.,2024-04-03,6020.51,DEBIT,Quas ex optio libero quasi.
1618,"García, Castro and Rendón S.A.S.",2024-06-24,529376.55,DEBIT,Reprehenderit soluta numquam adipisci quibusdam.
1619,Muñoz LLC S.A.S.,2023-02-15,85139.83,CREDIT,Fuga officiis eveniet.
1620,Posada-Peña S.A.S.,2024-05-24,657413.35,DEBIT,Nobis sit saepe reprehenderit.
1621,Gómez-Cardozo S.A.S.,2023-09-07,125987.99,DEBIT,Veniam consequatur minus totam.
1622,Portilla-Palacios S.A.S.,2021-10-09,993017.62,DEBIT,Quis optio iusto rerum.
1623,Muñoz LLC S.A.S.,2023-07-27,619412.76,DEBIT,Cum excepturi mollitia.
1624,Oviedo-Domínguez S.A.S.,2022-08-12,948194.7,CREDIT,Placeat quidem adipisci.
1625,Oviedo-Domínguez S.A.S.,2021-12-29,459090.44,DEBIT,Aspernatur aliquam sed.
1626,Muñoz LLC S.A.S.,2023-05-20,271071.33,CREDIT,Tempora veritatis suscipit culpa quisquam ab.
1627,"Galvis, Ramírez and Angarita S.A.S.",2022-09-17,580598.13,CREDIT,Quia beatae dolorum.
1628,Reyes-Zambrano S.A.S.,2020-11-24,814871.87,DEBIT,Recusandae voluptates autem perspiciatis facilis.
1629,Portilla-Palacios S.A.S.,2023-07-16,799059.85,DEBIT,Libero doloribus eveniet cupiditate iusto.
1630,Muñoz LLC S.A.S.,2022-06-12,740092.66,CREDIT,Expedita omnis rem praesentium dicta praesentium.
1631,Muñoz LLC S.A.S.,2023-06-04,597148.89,CREDIT,Ullam id perspiciatis magni modi.
1632,Flórez Ltd S.A.S.,2022-12-31,279767.66,CREDIT,Atque sed eum beatae minus.
1633,González Inc S.A.S.,2022-07-20,143271.9,DEBIT,Eius consequatur sed laboriosam nostrum.
1634,Muñoz LLC S.A.S.,2022-01-30,273866.86,CREDIT,Officiis ipsam ducimus ad quas.
1635,Calderón and Sons S.A.S.,2025-04-26,281484.94,CREDIT,Fugiat blanditiis repudiandae.
1636,Durán-Bernal S.A.S.,2022-02-19,109003.19,CREDIT,Exercitationem laborum minima.
1637,Rodríguez-Martínez S.A.S.,2023-05-07,509884.35,CREDIT,Ipsum accusantium odit tempora tempora.
1638,"Pacheco, Velandia and Ávila S.A.S.",2020-09-08,320417.27,CREDIT,Dignissimos soluta quis quo perspiciatis doloribus.
1639,Muñoz LLC S.A.S.,2022-11-05,108187.74,DEBIT,Sequi inventore voluptate corporis aut deserunt.
1640,Gómez-Cardozo S.A.S.,2021-07-09,341159.85,DEBIT,Totam labore voluptatibus.
1641,"Gómez, Sanabria and Pulido S.A.S.",2022-08-03,719272.19,DEBIT,Consequatur iusto consequuntur nihil at eius.
1642,Durán-Bernal S.A.S.,2022-10-16,620548.5,DEBIT,Minima alias eligendi.
1643,"García, Castro and Rendón S.A.S.",2024-11-02,499399.05,DEBIT,Alias impedit asperiores laborum.
1644,Durán-Bernal S.A.S.,2025-02-07,611081.75,DEBIT,Dolore quia at libero veniam voluptas.
1645,Portilla-Palacios S.A.S.,2022-09-27,906678.92,CREDIT,Officia saepe mollitia.
1646,Gómez-Cardozo S.A.S.,2025-01-05,25856.95,DEBIT,Necessitatibus impedit sunt voluptate quos.
1647,Garcés-Buitrago S.A.S.,2021-07-28,468508.01,DEBIT,Accusamus eos perspiciatis minus nemo eos.
1648,Ramírez LLC S.A.S.,2020-09-23,644431.61,DEBIT,Ullam mollitia modi itaque.
1649,Portilla-Palacios S.A.S.,2024-02-10,370162.58,DEBIT,Commodi rem doloremque mollitia at voluptates.
1650,Calderón and Sons S.A.S.,2025-05-19,59044.83,DEBIT,Dolores iste inventore sint.
1651,"Buitrago, García and García S.A.S.",2021-02-16,830030.73,DEBIT,Architecto ad voluptates.
1652,"Gómez, Sanabria and Pulido S.A.S.",2023-11-29,552665.07,DEBIT,Pariatur esse maiores.
1653,Portilla-Palacios S.A.S.,2024-02-18,182521.57,CREDIT,Aspernatur sequi eos rerum temporibus iusto.
1654,"Pacheco, Velandia and Ávila S.A.S.",2020-08-10,405381.09,DEBIT,Voluptatem aliquid architecto recusandae ab.
1655,Gómez-Cardozo S.A.S.,2023-10-05,750099.68,DEBIT,Magnam ducimus tenetur dignissimos.
1656,Vargas-Álvarez S.A.S.,2024-04-25,472188.15,CREDIT,Cupiditate aliquid laborum veniam.
1657,"Pacheco, Velandia and Ávila S.A.S.",2025-03-19,849230.76,DEBIT,Voluptate enim repudiandae nam.
1658,Portilla-Palacios S.A.S.,2020-07-26,914367.86,DEBIT,Culpa ut praesentium.
1659,Reyes-Zambrano S.A.S.,2021-11-20,837700.87,DEBIT,Quod ratione deserunt.
1660,Gil-Salazar S.A.S.,2021-08-07,254910.09,DEBIT,Libero corrupti cumque corporis eligendi molestias.
1661,Ramírez LLC S.A.S.,2022-05-27,518102.42,CREDIT,Vitae laudantium distinctio.
1662,"Galvis, Ramírez and Angarita S.A.S.",2021-12-04,91472.74,CREDIT,Inventore deleniti id.
1663,Gómez-Cardozo S.A.S.,2025-02-28,587540.31,DEBIT,Necessitatibus ex dicta quo.
1664,Calderón and Sons S.A.S.,2022-03-23,180550.02,DEBIT,Exercitationem quasi numquam quis.
1665,Mosquera-Medina S.A.S.,2020-10-04,859095.94,DEBIT,Magnam sapiente aliquid eum.
1666,"Gómez, Sanabria and Pulido S.A.S.",2021-12-09,926754.71,CREDIT,Nostrum odio tempora officia.
1667,Garcés-Buitrago S.A.S.,2021-04-04,487820.03,CREDIT,Delectus ipsam et.
1668,Jaimes-Quintero S.A.S.,2023-08-13,868766.7,CREDIT,Repellat vero quibusdam perspiciatis doloremque.
1669,Gómez-Cardozo S.A.S.,2024-01-07,365266.85,CREDIT,Fugit magnam repellat culpa perspiciatis.
1670,Calderón and Sons S.A.S.,2021-03-27,726277.44,CREDIT,Aliquam maxime voluptates alias tempora.
1671,Oviedo-Domínguez S.A.S.,2023-09-18,103904.31,DEBIT,Minus nesciunt sint.
1672,Garcés-Buitrago S.A.S.,2024-05-26,53471.29,DEBIT,Blanditiis voluptatum corrupti cumque dolores quibusdam.
1673,Flórez Ltd S.A.S.,2023-09-09,939763.67,DEBIT,Repellat dolorum at.
1674,"Gómez, Sanabria and Pulido S.A.S.",2020-11-04,203821.39,DEBIT,Est delectus minus in at tenetur.
1675,"Reyes, Álvarez and Hernández S.A.S.",2024-09-19,477135.07,DEBIT,Eius optio fugiat.
1676,Vargas-Álvarez S.A.S.,2020-10-04,249504.49,DEBIT,Ipsa voluptatum labore in eos voluptatem.
1677,Castro-Flórez S.A.S.,2024-09-08,921476.88,DEBIT,Sunt eveniet cum.
1678,Calderón and Sons S.A.S.,2024-10-28,30976.55,DEBIT,Fugit maiores dicta fugiat nulla quas.
1679,Vargas-Álvarez S.A.S.,2023-04-08,302172.87,DEBIT,Provident temporibus voluptate quo.
1680,Castro-Flórez S.A.S.,2025-01-11,221657.77,DEBIT,Nostrum eaque tenetur nam similique facilis.
1681,Portilla-Palacios S.A.S.,2023-01-06,954178.56,CREDIT,Facere earum quae.
1682,"Galvis, Ramírez and Angarita S.A.S.",2024-02-15,989995.65,CREDIT,Animi consectetur harum sed.
1683,Jaimes-Quintero S.A.S.,2023-07-02,523371.6,CREDIT,Necessitatibus quibusdam similique suscipit ullam nobis.
1684,Ramírez LLC S.A.S.,2023-04-25,346755.31,CREDIT,Dolore expedita sed.
1685,Calderón and Sons S.A.S.,2020-08-07,927180.0,CREDIT,Odit quo ipsum repudiandae.
1686,Castro-Flórez S.A.S.,2022-07-02,974439.55,DEBIT,Neque doloremque facere amet minus.
1687,Gil-Salazar S.A.S.,2024-06-08,784292.95,DEBIT,Omnis dolore facere hic.
1688,Garcés-Buitrago S.A.S.,2024-01-30,340012.02,CREDIT,Eaque eaque quas maiores.
1689,"Galvis, Ramírez and Angarita S.A.S.",2023-03-04,55543.81,DEBIT,Nostrum consectetur corrupti maiores consequuntur alias beatae.
1690,"Reyes, Álvarez and Hernández S.A.S.",2023-01-07,50052.22,CREDIT,Ipsam voluptates quisquam accusantium fugit.
1691,Muñoz LLC S.A.S.,2023-05-14,972504.85,CREDIT,Id expedita natus odio totam.
1692,"Buitrago, García and García S.A.S.",2023-06-25,504654.96,DEBIT,Occaecati mollitia corrupti odio delectus possimus.
1693,"García, Castro and Rendón S.A.S.",2022-01-20,545581.8,DEBIT,Similique rerum hic placeat cupiditate possimus.
1694,Mosquera-Medina S.A.S.,2020-07-21,495103.61,DEBIT,Necessitatibus explicabo ad.
1695,Castro-Flórez S.A.S.,2025-01-24,620407.06,CREDIT,Exercitationem quam libero.
1696,"Palacios, Becerra and Rodríguez S.A.S.",2024-10-31,375308.38,CREDIT,Dolore quia ad.
1697,Vargas-Álvarez S.A.S.,2023-11-21,906137.07,DEBIT,Cum doloremque aut beatae culpa excepturi.
1698,Mosquera-Medina S.A.S.,2020-07-08,880769.13,CREDIT,Rerum velit deserunt magni temporibus inventore.
1699,Gómez-Cardozo S.A.S.,2025-05-29,628185.26,DEBIT,Assumenda veniam architecto dolor est distinctio.
1700,"Pacheco, Velandia and Ávila S.A.S.",2022-06-07,599869.39,CREDIT,Quas dolor nam.
1701,Reyes-Zambrano S.A.S.,2021-09-24,914453.22,CREDIT,Similique maiores quas.
1702,Garcés-Buitrago S.A.S.,2025-04-10,76242.11,CREDIT,Nemo dolore inventore.
1703,Muñoz LLC S.A.S.,2021-03-01,4470.05,DEBIT,Odit maiores a sequi explicabo natus.
1704,Calderón and Sons S.A.S.,2024-04-11,531797.37,CREDIT,Numquam iste deserunt quam illo.
1705,Portilla-Palacios S.A.S.,2022-03-23,482173.54,DEBIT,Unde numquam libero deserunt accusantium cupiditate.
1706,Muñoz LLC S.A.S.,2022-11-27,125358.05,CREDIT,Architecto recusandae quis laudantium.
1707,Garcés-Buitrago S.A.S.,2024-08-30,133072.99,CREDIT,Rem ipsam expedita.
1708,Vargas-Álvarez S.A.S.,2024-10-07,710574.99,DEBIT,Sunt quibusdam numquam distinctio eos.
1709,Flórez Ltd S.A.S.,2023-11-14,147351.42,CREDIT,Minima dolor quaerat.
1710,"Gómez, Sanabria and Pulido S.A.S.",2025-05-22,651750.49,DEBIT,Quidem excepturi et fugit eum doloremque assumenda.
1711,"Pacheco, Velandia and Ávila S.A.S.",2021-08-13,622501.03,DEBIT,Impedit aliquid voluptatem.
1712,"Buitrago, García and García S.A.S.",2025-03-24,439834.07,DEBIT,Dolor aliquid magni totam laborum ipsam.
1713,Garcés-Buitrago S.A.S.,2020-07-18,778600.46,CREDIT,Qui dolorum eos velit velit voluptatibus.
1714,"Reyes, Álvarez and Hernández S.A.S.",2024-04-19,846717.18,DEBIT,Numquam pariatur tempore.
1715,Flórez Ltd S.A.S.,2022-07-31,340320.46,CREDIT,Cupiditate quod magni at atque possimus.
1716,"Buitrago, García and García S.A.S.",2022-12-22,809550.22,CREDIT,Laborum amet facilis debitis delectus.
1717,Portilla-Palacios S.A.S.,2022-09-05,219906.96,CREDIT,Dolorum eligendi sequi mollitia soluta.
1718,Castro-Flórez S.A.S.,2020-08-21,867139.5,CREDIT,Fugiat nulla cum illum repudiandae.
1719,Reyes-Zambrano S.A.S.,2023-12-20,713243.57,DEBIT,Omnis aliquid deserunt magni.
1720,Oviedo-Domínguez S.A.S.,2023-10-10,664459.42,CREDIT,Itaque voluptatum voluptatum placeat cum.
1721,Reyes-Zambrano S.A.S.,2020-11-29,16871.73,DEBIT,Saepe distinctio exercitationem sequi dolor architecto.
1722,Castro-Flórez S.A.S.,2022-01-22,658190.92,CREDIT,Tempora repudiandae illo eaque possimus.
1723,Durán-Bernal S.A.S.,2024-07-15,924627.23,CREDIT,Iste dolore ab natus.
1724,Garcés-Buitrago S.A.S.,2021-01-19,16753.49,CREDIT,Nostrum dolorem quod recusandae non autem.
1725,González Inc S.A.S.,2021-03-22,402787.15,DEBIT,Distinctio cupiditate cupiditate similique dolor.
1726,"García, Castro and Rendón S.A.S.",2022-02-14,768078.74,CREDIT,Eligendi reprehenderit voluptatem consectetur cum animi.
1727,"Buitrago, García and García S.A.S.",2021-06-23,777565.77,CREDIT,Ratione magni neque facilis.
1728,"Palacios, Becerra and Rodríguez S.A.S.",2023-02-08,34250.24,CREDIT,Nobis cupiditate accusamus.
1729,Calderón and Sons S.A.S.,2024-05-03,656378.9,CREDIT,Quam quos molestias natus ipsum.
1730,Castro-Flórez S.A.S.,2025-01-20,423229.55,DEBIT,Modi recusandae iste.
1731,"Galvis, Ramírez and Angarita S.A.S.",2023-12-26,915227.68,DEBIT,Porro optio beatae temporibus autem quas.
1732,"García, Castro and Rendón S.A.S.",2025-05-14,402228.11,CREDIT,Cupiditate mollitia placeat nihil culpa maxime.
1733,Gómez-Cardozo S.A.S.,2022-10-07,668424.2,DEBIT,Adipisci voluptatum modi praesentium quia.
1734,Reyes-Zambrano S.A.S.,2020-08-09,531081.37,CREDIT,Architecto incidunt alias.
1735,Posada-Peña S.A.S.,2024-06-15,317494.9,DEBIT,Aliquam voluptates blanditiis eveniet ex ad.
1736,Rodríguez-Martínez S.A.S.,2023-04-02,119228.13,DEBIT,Iure natus eveniet iure voluptatum.
1737,Gil-Salazar S.A.S.,2022-07-15,138323.62,DEBIT,Placeat ad occaecati excepturi sapiente.
1738,Flórez Ltd S.A.S.,2025-03-14,63420.41,DEBIT,Pariatur atque laborum.
1739,Gómez-Cardozo S.A.S.,2025-02-22,953843.44,DEBIT,Nobis temporibus perferendis repellat.
1740,"García, Castro and Rendón S.A.S.",2022-09-28,122010.0,CREDIT,Veniam provident suscipit.
1741,Reyes-Zambrano S.A.S.,2020-10-24,383706.46,CREDIT,Quam eligendi sit.
1742,Flórez Ltd S.A.S.,2022-04-23,155228.99,DEBIT,Corporis voluptatum possimus eaque non.
1743,Ramírez LLC S.A.S.,2021-11-08,615104.78,CREDIT,Minus minus aut odio tenetur eius.
1744,Portilla-Palacios S.A.S.,2023-01-14,807387.6,CREDIT,Non magnam quis vel.
1745,Flórez Ltd S.A.S.,2023-04-26,781741.77,DEBIT,Saepe natus fugit.
1746,Portilla-Palacios S.A.S.,2020-12-29,467782.32,CREDIT,Quo fugiat quidem optio amet.
1747,"Palacios, Becerra and Rodríguez S.A.S.",2024-05-09,968920.81,DEBIT,Mollitia perferendis occaecati in asperiores.
1748,González Inc S.A.S.,2023-08-03,236217.21,CREDIT,Debitis libero consequatur soluta.
1749,Rodríguez-Martínez S.A.S.,2020-07-13,803602.27,CREDIT,Ratione nisi maiores.
1750,Portilla-Palacios S.A.S.,2022-01-27,716710.57,CREDIT,Perferendis modi ratione illum repellat.
